HOM ID	HOM name	entity	entity name	qualifier	taxon ID	taxon name	line type	ECO ID	ECO name	confidence code ID	confidence code name	reference	reference title	supporting text	assigned by	curator	date
HOM:0000007	historical homology	UBERON:0002416	integumental system		7776	Gnathostomata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1111/j.1469-7580.2008.01043.x	Vickaryous MK, Sire JY, The integumentary skeleton of tetrapods: origin, evolution, and development. J Anat (2009)	Although often overlooked, the integument of many tetrapods is reinforced by a morphologically and structurally diverse assemblage of skeletal elements. These elements are widely understood to be derivatives of the once all-encompassing dermal skeleton of stem-gnathostomes but most details of their evolution and development remain confused and uncertain.	bgee	ANN	2013-07-17
HOM:0000007	historical homology	UBERON:0002418	cartilage tissue		7742	Vertebrata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1111/j.1525-142X.2011.00520.x	Hall BK, Parallelism, deep homology, and evo-devo. Evolution and Development (2012)	Phylogenetic analysis suggests that cartilage arose independently in cnidarians, hemichordates, vertebrates, arthropods, annelids, brachiopods, and molluscs - or a common ancestor of brachiopods and molluscs (...). Analyses of cartilage as a tissue and of the development of invertebrate cartilages are consistent with homology between invertebrate and vertebrate cartilage. From the discussion above, it will be clear that understanding genetic changes underlying cartilage evolution is key to determining whether the multiple origins of cartilage represent parallel evolution.	bgee	ANN	2013-09-10
HOM:0000007	historical homology	UBERON:0002418	cartilage tissue		33213	Bilateria	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1111/j.1525-142X.2011.00520.x	Hall BK, Parallelism, deep homology, and evo-devo. Evolution and Development (2012)	Phylogenetic analysis suggests that cartilage arose independently in cnidarians, hemichordates, vertebrates, arthropods, annelids, brachiopods, and molluscs - or a common ancestor of brachiopods and molluscs (...). Analyses of cartilage as a tissue and of the development of invertebrate cartilages are consistent with homology between invertebrate and vertebrate cartilage. From the discussion above, it will be clear that understanding genetic changes underlying cartilage evolution is key to determining whether the multiple origins of cartilage represent parallel evolution.	bgee	ANN	2013-09-10
HOM:0000007	historical homology	UBERON:0002422	fourth ventricle		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.500	The brain develops from three embryonic enlargements of the neural tube, which later differentiate into five regions. A forebrain differentiates into telencephalon and diencephalon. The midbrain, or mesencephalon, remains undivided. The hindbrain divides into the metencephalon and myelencephalon. Cavities within the brain enlarge to form a series of interconnected ventricles.	bgee	ANN	2013-06-11
HOM:0000007	historical homology	UBERON:0002423	hepatobiliary system		89593	Craniata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.42-43 and Figure 2-11	Liver and pancreas are described as major organ systems of craniates. [curator]	bgee	ANN	2013-07-08
HOM:0000007	historical homology	UBERON:0002425	visceral serous pericardium		7742	Vertebrata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0072528305	Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.481	While bird and mammal 4-chambered hearts arose independently from different groups of reptilian ancestor, the vertebrate chambered heart is commonly considered arising from fishes and then defined as an historical homology relationship. However uncertainty remains on the origin of the heart substructures and tissues. [curator]	bgee	ANN	2013-07-19
HOM:0000007	historical homology	UBERON:0002432	pars intermedia of adenohypophysis		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.510 and Figure 15-5	Rathke's pouch loses its connection with the stomodaeum in most adult vertebrates and gives rise to the rest of the gland, the adenohypophysis. The adenohypophysis forms a thick pars distalis and, in most vertebrates, a pars intermedia, which lies between the pars distalis and the neurohypophysis.	bgee	ANN	2013-06-11
HOM:0000007	historical homology	UBERON:0002433	pars tuberalis of adenohypophysis		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.510 and Figure 15-5	Rathke's pouch loses its connection with the stomodaeum in most adult vertebrates and gives rise to the rest of the gland, the adenohypophysis. The adenohypophysis forms a thick pars distalis and, in most vertebrates, a pars intermedia, which lies between the pars distalis and the neurohypophysis. The lumen of Rathke's pouch may persit as a narrow cleft between the pars distalis and the pars intermedia. A pars tuberalis may extend from the pars distalis along the infundibular stalk.	bgee	ANN	2013-06-11
HOM:0000007	historical homology	UBERON:0002434	pituitary stalk		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.510 and Figure 15-4	It (the hypophysis) develops embryonically in all vertebrates from two ectodermal evaginations that meet and unite. An infundibulum grows ventrally from the diencephalon of the brain, and Rathke's pouch extends dorsally from the roof of the developing mouth, or stomodaeum. The infundibulum remains connected to the floor of the diencephalon, which becomes the hypothalamus, and gives rise to the part of the gland known as the neurohypophysis.	bgee	ANN	2013-06-11
HOM:0000007	historical homology	UBERON:0002435	striatum		7742	Vertebrata	RAW	ECO:0000060	positional similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1146/annurev.ne.04.030181.001505	Northcutt RG, Evolution of the telencephalon in nonmammals. Ann. Rev. Neurosci. (1981)	Thus, certain telencephalic characters - such as the presence of a pallium divided into lateral, dorsal, and medial formations and a subpallium divided into striatum and septum - appear to characterize all vertebrates. They are primitive characters and are homologous among all vertebrates.	bgee	ANN	2013-06-10
HOM:0000007	historical homology	UBERON:0002435	striatum		7742	Vertebrata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1146/annurev.ne.04.030181.001505	Northcutt RG, Evolution of the telencephalon in nonmammals. Ann. Rev. Neurosci. (1981)	Thus, certain telencephalic characters - such as the presence of a pallium divided into lateral, dorsal, and medial formations and a subpallium divided into striatum and septum - appear to characterize all vertebrates. They are primitive characters and are homologous among all vertebrates.	bgee	ANN	2013-06-10
HOM:0000007	historical homology	UBERON:0002435	striatum		7742	Vertebrata	SUMMARY			CONF:0000012	congruent evidences of multiple experimental types, best confidence high				Bgee		
HOM:0000007	historical homology	UBERON:0002444	lens fiber		7742	Vertebrata	RAW	ECO:0000205	curator inference	CONF:0000003	high confidence assertion from single evidence	PMID:14985284	Sivak JG, Through the lens clearly: phylogeny and development, The Proctor lecture. Investigative ophthalmology and visual science (2004)	The development of the avian lens follows the usual vertebrate pattern, involving the formation and then filling of the lens vesicle and the continued development of new fibers (the secondary fibers) from the equatorial (germinative zone) epithelial cells.	bgee	ANN	2013-06-21
HOM:0000007	historical homology	UBERON:0002457	intersomitic artery		7742	Vertebrata	RAW	ECO:0000071	morphological similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.612	Few changes of evolutionary significance occur in the branching pattern of the dorsal aorta. All vertebrates have (...) paired intersegmental arteries to the trunk, tail, and paired appendages.	bgee	ANN	2013-09-09
HOM:0000007	historical homology	UBERON:0002462	erector spinae muscle group		40674	Mammalia	RAW	ECO:0000313	imported information used in automatic assertion	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.339-341 and Figure 10-17		bgee	vHOG	
HOM:0000007	historical homology	UBERON:0002463	hamstring muscle		40674	Mammalia	RAW	ECO:0000313	imported information used in automatic assertion	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1666/0094-8373(2000)026<0734:AAATEO>2.0.CO;2	Hutchinson JR, Gatesy SM, Adductors, abductors, and the evolution of archosaur locomotion. Paleobiology (2000)		bgee	vHOG	
HOM:0000007	historical homology	UBERON:0002465	lymphoid system		32523	Tetrapoda	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.627	Tetrapods have evolved distinct lymphatic systems, in which lymphatic capillaries help drain most of the tissues of the body.	bgee	ANN	2013-06-28
HOM:0000007	historical homology	UBERON:0002470	autopod region		7742	Vertebrata	RAW	ECO:0000033	traceable author statement	CONF:0000004	medium confidence assertion from single evidence	PMID:23598338	Amemiya CT, Alfoeldi J, Lee AP, Fan S, Philippe H, Maccallum I, Braasch I, Manousaki T, Schneider I, Rohner N, Organ C, Chalopin D, Smith JJ, Robinson M, Dorrington RA, Gerdol M, Aken B, Biscotti MA, Barucca M, Baurain D, Berlin AM, Blatch GL, Buonocore F, Burmester T, Campbell MS, Canapa A, Cannon JP, Christoffels A, De Moro G, Edkins AL, Fan L, Fausto AM, Feiner N, Forconi M, Gamieldien J, Gnerre S, Gnirke A, Goldstone JV, Haerty W, Hahn ME, Hesse U, Hoffmann S, Johnson J, Karchner SI, Kuraku S, Lara M, Levin JZ, Litman GW, Mauceli E, Miyake T, Mueller MG, Nelson DR, Nitsche A, Olmo E, Ota T, Pallavicini A, Panji S, Picone B, Ponting CP, Prohaska SJ, Przybylski D, Saha NR, Ravi V, Ribeiro FJ, Sauka-Spengler T, Scapigliati G, Searle SM, Sharpe T, Simakov O, Stadler PF, Stegeman JJ, Sumiyama K, Tabbaa D, Tafer H, Turner-Maier J, van Heusden P, White S, Williams L, Yandell M, Brinkmann H, Volff JN, Tabin CJ, Shubin N, Schartl M, Jaffe DB, Postlethwait JH, Venkatesh B, Di Palma F, Lander ES, Meyer A, Lindblad-Toh K, The African coelacanth genome provides insights into tetrapod evolution. Nature (2013)	There are two major hypotheses about the origins of the autopod; that it was a novel feature of tetrapods, and that it has antecedents in the fins of fish.	bgee	ANN	2013-07-16
HOM:0000007	historical homology	UBERON:0002470	autopod region		32523	Tetrapoda	RAW	ECO:0000033	traceable author statement	CONF:0000004	medium confidence assertion from single evidence	PMID:23598338	Amemiya CT, Alfoeldi J, Lee AP, Fan S, Philippe H, Maccallum I, Braasch I, Manousaki T, Schneider I, Rohner N, Organ C, Chalopin D, Smith JJ, Robinson M, Dorrington RA, Gerdol M, Aken B, Biscotti MA, Barucca M, Baurain D, Berlin AM, Blatch GL, Buonocore F, Burmester T, Campbell MS, Canapa A, Cannon JP, Christoffels A, De Moro G, Edkins AL, Fan L, Fausto AM, Feiner N, Forconi M, Gamieldien J, Gnerre S, Gnirke A, Goldstone JV, Haerty W, Hahn ME, Hesse U, Hoffmann S, Johnson J, Karchner SI, Kuraku S, Lara M, Levin JZ, Litman GW, Mauceli E, Miyake T, Mueller MG, Nelson DR, Nitsche A, Olmo E, Ota T, Pallavicini A, Panji S, Picone B, Ponting CP, Prohaska SJ, Przybylski D, Saha NR, Ravi V, Ribeiro FJ, Sauka-Spengler T, Scapigliati G, Searle SM, Sharpe T, Simakov O, Stadler PF, Stegeman JJ, Sumiyama K, Tabbaa D, Tafer H, Turner-Maier J, van Heusden P, White S, Williams L, Yandell M, Brinkmann H, Volff JN, Tabin CJ, Shubin N, Schartl M, Jaffe DB, Postlethwait JH, Venkatesh B, Di Palma F, Lander ES, Meyer A, Lindblad-Toh K, The African coelacanth genome provides insights into tetrapod evolution. Nature (2013)	There are two major hypotheses about the origins of the autopod; that it was a novel feature of tetrapods, and that it has antecedents in the fins of fish.	bgee	ANN	2013-07-16
HOM:0000007	historical homology	UBERON:0002478	orbitosphenoid		7742	Vertebrata	RAW	ECO:0000313	imported information used in automatic assertion	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0072528305	Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.237 Table 7.1		bgee	vHOG	
HOM:0000007	historical homology	UBERON:0002494	papillary muscle of heart		40674	Mammalia	RAW	ECO:0000060	positional similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1111/j.1368-5031.2005.00345.	x	On the internal or parietal surface of the left ventricle in man and in mammals are two papillary muscles, which are almost identical and well developed.	bgee	ANN	2013-09-23
HOM:0000007	historical homology	UBERON:0002518	otolith organ		7742	Vertebrata	RAW	ECO:0000071	morphological similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:11581521	Moorman SJ, Development of sensory systems in zebrafish (Danio rerio). ILAR Journal (2001)	In fishes, as in other vertebrates, the vestibular end-organs are divided into a gravity receptor system, with three subdivisions and an angular acceleration receptor system. The gravity receptor system on each side consists of utricular, saccular, and lagenar maculae, each covered by an otolith.	bgee	ANN	2013-06-25
HOM:0000007	historical homology	UBERON:0002518	otolith organ		7742	Vertebrata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:11581521	Moorman SJ, Development of sensory systems in zebrafish (Danio rerio). ILAR Journal (2001)	In fishes, as in other vertebrates, the vestibular end-organs are divided into a gravity receptor system, with three subdivisions and an angular acceleration receptor system. The gravity receptor system on each side consists of utricular, saccular, and lagenar maculae, each covered by an otolith.	bgee	ANN	2013-06-25
HOM:0000007	historical homology	UBERON:0002518	otolith organ		7742	Vertebrata	SUMMARY			CONF:0000013	congruent evidences of multiple experimental types, best confidence medium				Bgee		
HOM:0000007	historical homology	UBERON:0002532	epiblast (generic)		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1146/annurev.cellbio.042308.113344	Zorn AM, Wells JM, Vertebrate endoderm development and organ formation. Annual Review of Cell Developmental Biology (2009)	In pregastrula zebrafish embryos, the epiblast is an inverted cup of cells that sits on top of a large yolk cell. (...) In amniote embryos (mammals and birds), gastrulation initiates in an epithelial layer called the epiblast.	bgee	ANN	2013-07-09
HOM:0000007	historical homology	UBERON:0002533	tail bud		7711	Chordata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.28	(...) at some stage of its development, every chordate exhibits five uniquely derived characters or synapomorphies of the group: (...) (5) a larva or embryo with a postanal tail.	bgee	ANN	2013-07-11
HOM:0000007	historical homology	UBERON:0002539	pharyngeal arch		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1111/j.1469-7580.2005.00472.x	Graham A, Okabe M and Quinlan R, The role of the endoderm in the development and evolution of the pharyngeal arches. J Anat (2005)	A conserved feature of all vertebrate embryos is the presence of a series of bulges on the lateral surface of the head, the pharyngeal arches; it is within these structures that the nerves, muscles and skeletal components of the pharyngeal apparatus are laid down.	bgee	ANN	2013-07-04
HOM:0000007	historical homology	UBERON:0002540	lateral line system		7742	Vertebrata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0471210054	Butler AB and Hodos W, Comparative vertebrate neuroanatomy: Evolution and Adaptation (2005) p.195	The mechanosensory lateral line system is widely distributed in aquatic anamniotes. It was apparently present in the earliest vertebrates, as it has been identified in agnathans, cartilaginous fishes, bony fishes, lungfishes, the crossopterygian Latimeria, and aquatic amphibians.	bgee	ANN	2013-07-03
HOM:0000007	historical homology	UBERON:0002544|UBERON:2000271	digit|radial bone		8287	Sarcopterygii	RAW	ECO:0000033	traceable author statement	CONF:0000004	medium confidence assertion from single evidence	PMID:23434323	Schneider I, Shubin NH, The origin of the tetrapod limb: from expeditions to enhancers. Trends Genet (2013)	bony radials of lungfish fins have been compared to digits, but these notions have been controversial	bgee	ANN	2013-07-12
HOM:0000007	historical homology	UBERON:0002544|UBERON:2000271	digit|radial bone		8287	Sarcopterygii	RAW	ECO:0000075	gene expression similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:17849442	Johanson Z, Joss J, Boisvert CA, Ericsson R, Sutija M, Ahlberg PE, Fish fingers: digit homologues in sarcopterygian fish fins. J Exp Zool B Mol Dev Evol (2007)	in the Neoceratodus (Osteichthyes: Sarcopterygii) fin, expression of Hoxd13 closely matches late expression patterns observed in the tetrapod autopod. This evidence suggests that Neoceratodus fin radials and tetrapod digits may be patterned by shared mechanisms distinct from those patterning the proximal fin/limb elements, and in that sense are homologous. The presence of independently developing radials in the distal part of the pectoral (and pelvic) fin may be a general feature of the Sarcopterygii.	bgee	ANN	2013-07-12
HOM:0000007	historical homology	UBERON:0002544|UBERON:2000271	digit|radial bone		8287	Sarcopterygii	SUMMARY			CONF:0000013	congruent evidences of multiple experimental types, best confidence medium				Bgee		
HOM:0000007	historical homology	UBERON:0002824	vestibular ganglion		89593	Craniata	RAW	ECO:0000205	curator inference	CONF:0000005	low confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.43	We conclude this section by listing some of the many synapomorphies of craniates, including (...) (5) cranial nerves (...)	bgee	ANN	2013-07-03
HOM:0000007	historical homology	UBERON:0002824	vestibular ganglion		89593	Craniata	RAW	ECO:0000205	curator inference	CONF:0000005	low confidence assertion from single evidence	http://tolweb.org/Craniata/14826/1997.01.01	Janvier P, Craniata. Animals with skulls. The Tree of Life Web Project (1997)	In all craniates, the olfactory (I), optic (II), trigeminal (V), facial (VII), acoustic (VIII), glossopharyngeal (IX) and vagus (X) cranial nerves are present. Additional cranial nerves, the oculomotor (III), trochlear (IV) and abducent (VI) nerves occur only in the Vertebrata. Some consider that the latter have been secondarily lost in hagfishes.	bgee	ANN	2013-07-03
HOM:0000007	historical homology	UBERON:0002824	vestibular ganglion		89593	Craniata	SUMMARY			CONF:0000018	congruent evidences of same experimental type, best confidence low				Bgee		
HOM:0000007	historical homology	UBERON:0002827	auditory ganglion		89593	Craniata	RAW	ECO:0000205	curator inference	CONF:0000005	low confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.43	We conclude this section by listing some of the many synapomorphies of craniates, including (...) (5) cranial nerves (...)	bgee	ANN	2013-06-14
HOM:0000007	historical homology	UBERON:0002835	thoracic dorsal root ganglion		7776	Gnathostomata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000005	low confidence assertion from single evidence	PMID:22046306	Haeming D, Simoes-Costa M, Uy B, Valencia J, Sauka-Spengler T, Bronner-Fraser M, Expression of sympathetic nervous system genes in Lamprey suggests their recruitment for specification of a new vertebrate feature. PLoS One (2011)	In the trunk region of gnathostomes, neural crest precursors to sensory and sympathetic ganglia migrate from the dorsal neural tube, along a ventral pathway to coalesce either next to the neural tube, to form dorsal root ganglia, or further ventrally adjacent to the dorsal aorta, to form sympathetic ganglia.	bgee	ANN	2013-07-03
HOM:0000007	historical homology	UBERON:0002894	olfactory cortex		7742	Vertebrata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-3540237358	Binder MD, Hirokawa N, Windhorst U (editors), Encyclopedia of Neuroscience (2009) p.1390-1400, Jarvis ED, Evolution of the Pallium in Birds and Reptiles	pallial regions that are widely recognized to be homologous among birds, reptiles, mammals and other vertebrates: the hippocampus, olfactory cortex, and olfactory bulb	bgee	ANN	2013-06-11
HOM:0000007	historical homology	UBERON:0003050	olfactory placode		89593	Craniata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.43	We conclude this section by listing some of the many synapomorphies of craniates, including (...) (2) neurogenic placodes (...).	bgee	ANN	2013-06-14
HOM:0000007	historical homology	UBERON:0003051	ear vesicle		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.413 and Figure 12-14	The inner ear develops embryonically in all vertebrates as an invagination of the ectodermal otic placode to form an otic vesicle.	bgee	ANN	2013-06-25
HOM:0000007	historical homology	UBERON:0003052	midbrain-hindbrain boundary		7742	Vertebrata	RAW	ECO:0000075	gene expression similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1016/j.ydbio.2005.02.008	Murakami Y, Uchida K, Rijli FM and Kuratani S, Evolution of the brain developmental plan: Insights from agnathans. Developmental Biology (2005)	Lampreys also have an MHB [midbrain hindbrain boundary], expressing a similar repertoire of regulatory gene cognates as in gnathostomes.	bgee	ANN	2013-06-11
HOM:0000007	historical homology	UBERON:0003053	ventricular zone		7711	Chordata	RAW	ECO:0000034	non-traceable author statement	CONF:0000003	high confidence assertion from single evidence	no:id	Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)		bgee	ANN	2013-07-02
HOM:0000007	historical homology	UBERON:0003054	roof plate		7711	Chordata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.6064/2012/475017	Robertshaw E, Kiecker C, Phylogenetic Origins of Brain Organisers. Scientifica (2012)	The signalling centres that regulate DV [dorso-ventral] patterning in vertebrates—notochord, prechordal plate, floor plate, MGE [medial ganglionic eminence], and roof plate—seem to have evolved more recently as they are only found in the chordate lineage.	bgee	ANN	2013-06-12
HOM:0000007	historical homology	UBERON:0003055	periderm		32524	Amniota	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	PMID:17532799	Alibardi L, Gill BJ, Epidermal differentiation in embryos of the tuatara Sphenodon punctatus (Reptilia, Sphenodontidae) in comparison with the epidermis of other reptiles. J Anat (2007)	In conclusion, despite the variable stratification in the embryonic epidermis of different reptiles, including the relatively primitive S. punctatus, these layers undergo a peculiar form of alpha-keratinization while beta-keratin is absent or very scarce. The latter derives from the dispersion of matrix material in coarse granules of the embryonic epidermis, as previously seen in periderm granules of avian embryonic epidermis or in the embryonic keratohyalin granules of mammalian embryonic epidermis (Alibardi, 2003, 2006). The dispersion of material derived from the coarse filaments in cornifying periderm and inner periderm cells suggests that this process was present in the epidermis of early amniotes.	bgee	ANN	2013-07-17
HOM:0000007	historical homology	UBERON:0003056	pre-chordal neural plate		7711	Chordata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.28	(...) at some stage of its development, every chordate exhibits five uniquely derived characters or synapomorphies of the group: (...) (4) a single, tubular nerve cord that is located dorsal to the notochord (...).	bgee	ANN	2013-07-02
HOM:0000007	historical homology	UBERON:0003056	pre-chordal neural plate		7711	Chordata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.28	(...) at some stage of its development, every chordate exhibits five uniquely derived characters or synapomorphies of the group: (...) (4) a single, tubular nerve cord that is located dorsal to the notochord (...).	bgee	ANN	2013-07-02
HOM:0000007	historical homology	UBERON:0003056	pre-chordal neural plate		7711	Chordata	SUMMARY			CONF:0000012	congruent evidences of multiple experimental types, best confidence high				Bgee		
HOM:0000007	historical homology	UBERON:0003057	chordal neural plate		7711	Chordata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.28	(...) at some stage of its development, every chordate exhibits five uniquely derived characters or synapomorphies of the group: (...) (4) a single, tubular nerve cord that is located dorsal to the notochord (...).	bgee	ANN	2013-07-02
HOM:0000007	historical homology	UBERON:0003057	chordal neural plate		7711	Chordata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.28	(...) at some stage of its development, every chordate exhibits five uniquely derived characters or synapomorphies of the group: (...) (4) a single, tubular nerve cord that is located dorsal to the notochord (...).	bgee	ANN	2013-07-02
HOM:0000007	historical homology	UBERON:0003057	chordal neural plate		7711	Chordata	SUMMARY			CONF:0000012	congruent evidences of multiple experimental types, best confidence high				Bgee		
HOM:0000007	historical homology	UBERON:0003058	hypochord		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:21172337	Dal-Pra S, Thisse C, Thisse B, FoxA transcription factors are essential for the development of dorsal axial structures. Developmental biology (2011)	In vertebrates, embryonic structures present at the dorsal midline, prechordal plate, notochord, hypochord and floor plate share a common embryonic origin. In zebrafish, they derive from a pool of progenitors located within the embryonic shield at the onset of gastrulation. The molecular mechanisms responsible for the common development of these structures remain unknown.	bgee	ANN	2013-06-10
HOM:0000007	historical homology	UBERON:0003058	hypochord		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000005	low confidence assertion from single evidence	PMID:10648245	Cleaver O, Seufert DW, Krieg PA, Endoderm patterning by the notochord: development of the hypochord in Xenopus. Development (2000)	The hypochord, or subnotochordal rod, is an endodermally derived tissue that exists transiently in the embryos of fish, lampreys and amphibians.	bgee	ANN	2013-06-10
HOM:0000007	historical homology	UBERON:0003058	hypochord		7742	Vertebrata	SUMMARY			CONF:0000019	congruent evidences of same experimental type, best confidence medium				Bgee		
HOM:0000007	historical homology	UBERON:0003059	presomitic mesoderm		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1006/dbio.2001.0460	Schubert M, Holland LZ, Dale Stokes M and Holland ND, Three Amphoxius Wnt Genes (AmphiWnt3, AmphiWnt5, and AmphiWnt6) Associated with the Tail Bud: the Evolution of Somitogenesis in Chordates. Developmental Biology (2001)	It is reasonable to assume that the proximate invertebrate ancestor of the vertebrates had an amphioxus-like tail bud in its larval stage. This archetypal tail bud would have (...) (3) lacked any component of mesenchyme cells, (4) budded off new mesodermal segments directly, without any intervening zone of presomitic mesoderm (...). Then, early in vertebrate evolution, epithelium-to-mesenchyme interconversions (and the gene networks for effecting them) became prominent features of development. (...) In any case, conspicuous mesenchymal components tended to be added to the vertebrate tail bud itself. In addition, a mesenchymatous presomitic mesoderm (not a part of the tail bud proper) came to intervene between the tail bud and the forming somites.	bgee	ANN	2013-07-10
HOM:0000007	historical homology	UBERON:0003060	pronephric duct		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.686	(...) in all craniates, the archinephric duct develops in embryogeny.	bgee	ANN	2013-08-28
