HOM ID	HOM name	entity	entity name	taxon ID	taxon name	CIO ID	CIO name	supporting text
HOM:0000007	historical homology	UBERON:0004103	alveolar ridge	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004113	muscle of auditory ossicle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004117	pharyngeal pouch	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004117|UBERON:0008815	pharyngeal pouch|pharyngeal slit	7711	Chordata	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0004118	vasculature of iris	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004122	genitourinary system	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004128	optic vesicle	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004139	cardiogenic plate	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004140	primary heart field	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004145	outflow tract	7742	Vertebrata	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0004148	cardiac vein	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004152	bulbus arteriosus	117571	Euteleostomi	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004154	atrial septum primum	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004155	atrial septum secundum	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004161	septum transversum	89593	Craniata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004178	aorta smooth muscle tissue	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004180	mammary gland fat	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004208	nephrogenic mesenchyme	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004211	nephron epithelium	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004214	upper leg nerve	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004216	lower arm nerve	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004217	upper arm nerve	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004218	lower leg nerve	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004219	urethra smooth muscle layer	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004220	large intestine smooth muscle	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004221	intestine smooth muscle	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004222	stomach smooth muscle	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004223	vagina smooth muscle	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004225	respiratory system smooth muscle	7742	Vertebrata	CIO:0000003	high confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Bilateria
HOM:0000007	historical homology	UBERON:0004228	urinary bladder smooth muscle	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004232	lymphatic vessel smooth muscle	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004234	iris smooth muscle	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004235	mammary gland smooth muscle	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004236	arteriole smooth muscle	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004237	blood vessel smooth muscle	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004238	spleen smooth muscle	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004239	small intestine smooth muscle	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004240	gall bladder smooth muscle	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004241	main bronchus smooth muscle	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004242	bronchus smooth muscle	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004243	prostate gland smooth muscle	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004246	outflow tract smooth muscle	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004250	upper arm bone	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004251	hindlimb zeugopod bone	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004253	skin muscle	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004257	upper leg blood vessel	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004259	lower arm blood vessel	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004260	upper arm blood vessel	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004261	lower leg blood vessel	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004262	upper leg skin	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004263	upper arm skin	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004264	lower leg skin	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004265	outflow tract myocardium	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004271	outflow tract pericardium	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004277	eye muscle	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004288	skeleton	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004290	dermomyotome	7742	Vertebrata	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0004293	parasympathetic nerve	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004339	vault of skull	8287	Sarcopterygii	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004340	allantois	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004341	primitive streak	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004344	cardinal vein	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004345	trophectoderm	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004356	apical ectodermal ridge	7742	Vertebrata	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0004363	pharyngeal arch artery	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004365	vitelline blood vessel	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004374	vitelline vasculature	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004449	cerebral artery	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004461	musculature of head	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004463	musculature of hindlimb stylopod	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004466	musculature of leg	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004468	set of muscles of vertebral column	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004474	musculature of arm	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004475	musculature of hip	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004476	musculature of shoulder	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004477	tongue musculature	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004478	musculature of larynx	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004480	musculature of limb	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004481	musculature of upper limb	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004482	musculature of lower limb	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004487	musculature of forelimb zeugopod	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004488	musculature of pes	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004489	musculature of manus	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004495	skeletal muscle tissue of diaphragm	8459	Testudines	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004495	skeletal muscle tissue of diaphragm	8493	Crocodylidae	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004495	skeletal muscle tissue of diaphragm	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004498	skeletal muscle tissue of quadriceps femoris	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004500	skeletal muscle tissue of deltoid	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004501	skeletal muscle tissue of teres major	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004502	skeletal muscle tissue of biceps brachii	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004506	skeletal muscle tissue of masseter	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004507	skeletal muscle tissue of temporalis	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004509	skeletal muscle tissue of trapezius	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004510	skeletal muscle tissue of pectoralis major	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004511	skeletal muscle tissue of rectus abdominis	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004512	skeletal muscle tissue of supraspinatus	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004513	skeletal muscle tissue of internal intercostal muscle	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004515	smooth muscle tissue of bronchiole	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004520	striated muscle tissue of prostate	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004521	vasculature of muscle organ	33208	Metazoa	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004522	vasculature of musculoskeletal system	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004523	papillary muscle of right ventricle	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004524	papillary muscle of left ventricle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004527	alveolar process of maxilla	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004533	left testis	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Bilateria
HOM:0000007	historical homology	UBERON:0004534	right testis	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Bilateria
HOM:0000007	historical homology	UBERON:0004535	cardiovascular system	33213	Bilateria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004536	lymph vasculature	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004537	blood vasculature	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004538	left kidney	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004539	right kidney	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004552	digital artery	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Dipnotetrapodomorpha
HOM:0000007	historical homology	UBERON:0004572	arterial system	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004582	venous system	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004637	otic capsule	7742	Vertebrata	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0004638	blood vessel endothelium	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004666	interventricular septum membranous part	8782	Aves	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004666	interventricular septum membranous part	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004686	gastro-splenic ligament	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004692	external naris epithelium	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004695	arterial system smooth muscle	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004696	venous system smooth muscle	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004699	outflow tract endothelium	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004700	arterial system endothelium	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004701	venous system endothelium	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004706	bulbus cordis	8292	Amphibia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004706	bulbus cordis	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004707	pharyngula stage	7742	Vertebrata	CIO:0000013	confidence statement from congruent evidence lines of multiple types, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004710	pectoral appendage	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004713	corpus cavernosum penis	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004727	cochlear nerve	89593	Craniata	CIO:0000019	confidence statement from congruent evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004734	gastrula	33213	Bilateria	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004736	metanephric glomerulus	32524	Amniota	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004737	metanephric collecting duct	32524	Amniota	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004739	pronephric glomerulus	89593	Craniata	CIO:0000019	confidence statement from congruent evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004741	cleithrum	8342	Anura	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Euteleostomi
HOM:0000007	historical homology	UBERON:0004742	dentary	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004744	articular/anguloarticular	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004747	supraoccipital bone	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004766	cranial bone	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004768	bone of lower jaw	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004771	posterior nasal aperture	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004798	respiratory system basal lamina	7742	Vertebrata	CIO:0000003	high confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Bilateria
HOM:0000007	historical homology	UBERON:0004800	bronchus basal lamina	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004801	cervix epithelium	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004802	respiratory tract epithelium	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004803	penis epithelium	8459	Testudines	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004803	penis epithelium	8492	Archosauria	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004803	penis epithelium	8509	Squamata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004803	penis epithelium	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004804	oviduct epithelium	32523	Tetrapoda	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004805	seminal vesicle epithelium	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004806	vas deferens epithelium	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004807	respiratory system epithelium	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	Alternative homology hypothesis of low confidence exists for taxon: Bilateria
HOM:0000007	historical homology	UBERON:0004809	salivary gland epithelium	32524	Amniota	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004811	endometrium epithelium	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004812	male prepuce epithelium	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004813	seminiferous tubule epithelium	32523	Tetrapoda	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004816	larynx epithelium	32523	Tetrapoda	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004817	lacrimal gland epithelium	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004819	kidney epithelium	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004820	bile duct epithelium	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004821	pulmonary alveolus epithelium	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004829	urethra skeletal muscle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004830	respiratory system skeletal muscle	7742	Vertebrata	CIO:0000003	high confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Bilateria
HOM:0000007	historical homology	UBERON:0004831	esophagus skeletal muscle	33213	Bilateria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004833	lip skeletal muscle	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004834	hepatic duct smooth muscle	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004835	epididymis smooth muscle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004850	lymph node endothelium	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004851	aorta endothelium	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004852	cardiovascular system endothelium	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004854	gastrointestinal system mesentery	7742	Vertebrata	CIO:0000019	confidence statement from congruent evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004864	vasculature of retina	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004865	actinopterygian parietal bone	117571	Euteleostomi	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0004866	actinopterygian frontal bone	7898	Actinopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004872	splanchnic layer of lateral plate mesoderm	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004873	splanchnopleure	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004874	somatopleure	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004883	lung mesenchyme	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004890	right lung accessory lobe	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004895	alveolar smooth muscle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004896	right lung accessory lobe lobar bronchus	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0004902	urogenital sinus epithelium	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004909	epithelium of gonad	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0004910	epithelium of male gonad	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	Alternative homology hypothesis of low confidence exists for taxon: Bilateria
HOM:0000007	historical homology	UBERON:0004911	epithelium of female gonad	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	Alternative homology hypothesis of low confidence exists for taxon: Bilateria
HOM:0000007	historical homology	UBERON:0005062	neural fold	7711	Chordata	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0005070	anterior neuropore	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005071	posterior neuropore	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005078	lamina terminalis of neural tube	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005080	metanephric ureteric bud	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005081	ureter ureteric bud	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005091	left horn of sinus venosus	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005092	right horn of sinus venosus	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005103	mesonephric epithelium	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0005106	metanephric tubule	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005108	metanephric epithelium	32524	Amniota	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0005109	metanephric smooth muscle tissue	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005110	metanephric nephron	32524	Amniota	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005130	metanephric loop of Henle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005171	hepatic duct	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005192	deferent duct artery	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005195	deferent duct vein	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005197	segmental spinal nerve	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005217	midbrain subarachnoid space	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005218	diencephalon subarachnoid space	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005219	hindbrain subarachnoid space	7711	Chordata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005225	upper leg epithelium	7776	Gnathostomata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0005226	pedal digit epithelium	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0005227	manual digit epithelium	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
